"id","catalogueNumber","scientificNameIntepreted","latitude","longitude","coordinateUncertaintyInMetres","month","year","basisOfRecord"
"697832c9-95af-428f-84fa-6c1a293ed436","SDMPI0471140","Argyrodendron trifoliolatum",-28.3353740235764,152.974977,100,4,2009,"HUMAN_OBSERVATION"
"69c43883-940a-45ad-be7e-e50a9123d4b8","","Argyrodendron trifoliolatum",-26.699616,152.623504,50,3,2009,"UNKNOWN"
"6a63646f-73e0-4bf3-8067-5369c91aef73","SAOH1708013B","Argyrodendron trifoliolatum",-28.9038450245198,153.411005,10,6,2017,"HUMAN_OBSERVATION"
"6a6b5a38-a2f8-4bc6-9d3d-1a58ba30c370","SPJGI5300385","Argyrodendron trifoliolatum",-28.1964560233453,153.484216,7,2,2018,"HUMAN_OBSERVATION"
"6ab6ccc8-a080-4313-a5f7-cf0d0565978d","SPJGI2820426","Argyrodendron trifoliolatum",-30.4026140269734,152.83451,100,1,1970,"HUMAN_OBSERVATION"
"6b28626f-15a6-4fef-927b-8859dfd129cf","SAOH1807113B","Argyrodendron trifoliolatum",-28.3780710236474,152.830879,10,6,2018,"HUMAN_OBSERVATION"
"6b379af4-c7f2-4707-87d3-be87e18001b3","SIXRI1506118","Argyrodendron trifoliolatum",-30.1200700265159,153.144086,6,10,2015,"HUMAN_OBSERVATION"
"6c391cb5-8435-45cd-9c48-f0e734c1d45a","SAOH1706261W","Argyrodendron trifoliolatum",-28.6944840241729,153.423749,10,5,2017,"HUMAN_OBSERVATION"
"6c5935b3-d9ec-46bc-b15c-565c2500e5a4","SDNK1803151N","Argyrodendron trifoliolatum",-28.6968060241767,153.404276,7,1,2018,"HUMAN_OBSERVATION"
"6c643026-f13e-4660-a314-cb20bc62e584","SPJGI3540384","Argyrodendron trifoliolatum",-28.6366530240769,153.373892,100,3,1992,"HUMAN_OBSERVATION"
"6c927c67-521f-45fe-b296-53aeb64e1ebc","SJJT04020615","Argyrodendron trifoliolatum",-30.115197026508,153.16976,1000,7,2002,"HUMAN_OBSERVATION"
"6ca7be1f-59b5-417a-a703-048bac562c0d","SAOH1706261A","Argyrodendron trifoliolatum",-28.6987110241799,153.424435,10,5,2017,"HUMAN_OBSERVATION"
"6d94b390-ae32-4e03-8bc2-6246b402c8d7","SPJGI2805805","Argyrodendron trifoliolatum",-28.637888024079,153.329492,100,12,1994,"HUMAN_OBSERVATION"
"6d9560c7-3d6f-41e5-867c-2cc8cbfb6b83","SPJGI3542175","Argyrodendron trifoliolatum",-28.2398760234175,153.330342,100,3,1992,"HUMAN_OBSERVATION"
"6e7ae764-82f9-402f-8d06-b63b67a17160","SAOH18071135","Argyrodendron trifoliolatum",-28.3780710236474,152.830879,10,6,2018,"HUMAN_OBSERVATION"
"6ed42bfb-2266-4d39-9c8c-4b4979150e6d","SIXRI0755814","Argyrodendron trifoliolatum",-28.6966350241764,153.478996,100,4,2014,"HUMAN_OBSERVATION"
"6f349956-561b-4bc8-ba59-a304e061ae99","SPJGI5296496","Argyrodendron trifoliolatum",-28.7490480242633,153.479511,59,1,2018,"HUMAN_OBSERVATION"
"6f5ae1ea-0ee9-4b4d-b129-5035040449e6","SPJGI4346488","Argyrodendron trifoliolatum",-28.3229420235557,153.478198,100,10,2005,"HUMAN_OBSERVATION"
"6fdc3d36-c8c3-42bf-b7a5-456c4665eeb4","SAOH17080148","Argyrodendron trifoliolatum",-28.9030520245184,153.410479,10,6,2017,"HUMAN_OBSERVATION"
"6fff771a-86d4-431c-9a5c-747f24d0fcfa","SPJGI2755609","Argyrodendron trifoliolatum",-28.814603024372,153.402811,100,11,1995,"HUMAN_OBSERVATION"
"7088ec59-6aa8-4a9b-9ec7-19afde715380","SIXRI0950733","Argyrodendron trifoliolatum",-30.085065026459,153.15132,8,7,2015,"HUMAN_OBSERVATION"
"70b2d65b-ddee-448f-8280-1dcf32c9eb3d","SJJSI1125612","Argyrodendron trifoliolatum",-28.2594440234501,153.235278,2,10,2016,"PRESERVED_SPECIMEN"
"70d1443a-91f7-48d5-9c44-019729685b85","SPJGI2961961","Argyrodendron trifoliolatum",-28.3871200236625,153.250119,100,7,1994,"HUMAN_OBSERVATION"
"7101d427-6e6d-4e1a-934d-0847a0a9df26","SPJGI2964738","Argyrodendron trifoliolatum",-28.3988350236819,153.260355,100,8,1994,"HUMAN_OBSERVATION"
"711543d8-d652-411a-ae5c-57cc85de51c4","SJCK9812230R","Argyrodendron trifoliolatum",-28.929362024562,153.393105,100,4,1995,"HUMAN_OBSERVATION"
"714db534-3609-47d2-90c6-15a50771ab9b","SAOH1708010F","Argyrodendron trifoliolatum",-28.639088024081,153.332035,10,6,2017,"HUMAN_OBSERVATION"
"716089bc-57c6-4808-ac9d-7b1909a7a80b","SDMPI0269732","Argyrodendron trifoliolatum",-28.8245720243885,153.525339,1000,10,2004,"HUMAN_OBSERVATION"
"7169c2c8-bc94-45df-8309-6e69f11247a7","SDNK18031528","Argyrodendron trifoliolatum",-28.7031780241873,153.404618,4,1,2018,"HUMAN_OBSERVATION"
"72526e5c-a5d4-454b-a529-b2f2a635f47e","SCOS1803200O","Argyrodendron trifoliolatum",-28.5252060238919,153.106999,10,11,2017,"HUMAN_OBSERVATION"
"72844335-58f8-43d4-a30b-b77c5323ffcf","SPJGI2961601","Argyrodendron trifoliolatum",-28.4227360237217,153.270624,100,7,1994,"HUMAN_OBSERVATION"
"72af165a-7d31-43f6-a049-c013065db161","SCOS1804050A","Argyrodendron trifoliolatum",-28.7496100242643,153.413216,12,2,2018,"HUMAN_OBSERVATION"
"7322e8de-d259-4984-999d-609a37c06ab6","SAOH1807113L","Argyrodendron trifoliolatum",-28.378430023648,152.829052,10,6,2018,"HUMAN_OBSERVATION"
"732db3fd-a413-437d-a3a6-8c0de80711ca","SPJGI2965532","Argyrodendron trifoliolatum",-28.4089690236988,153.110302,100,8,1994,"HUMAN_OBSERVATION"
"73b19756-efde-4898-8c06-313f597423d2","SPJGI6178022","Argyrodendron trifoliolatum",-28.459034023782,153.39155,5,9,2019,"HUMAN_OBSERVATION"
"7428d257-72fc-47d1-9adb-5aa1f213bd2e","51877869","Argyrodendron trifoliolatum",-25.713707,152.482313,50,7,2020,"HUMAN_OBSERVATION"
"74782a0a-6911-4d57-bd4f-438b1f8eceb2","SPJGI5296852","Argyrodendron trifoliolatum",-28.8198550243807,153.384396,4,1,2018,"HUMAN_OBSERVATION"
"749dc781-5311-490a-89c7-7f3221306996","SPJGI3547248","Argyrodendron trifoliolatum",-28.2502750234348,153.264102,100,3,1992,"HUMAN_OBSERVATION"
"750756de-0e00-40c4-a6db-b21d62ca5e29","SIXRI0948737","Argyrodendron trifoliolatum",-30.0622480264219,153.109713,9,7,2015,"HUMAN_OBSERVATION"
"752ec707-7ba2-42bc-9dc1-5ceaa5db56c9","SJJSI0392803","Argyrodendron trifoliolatum",-28.5593580239486,153.317666,10,6,2017,"HUMAN_OBSERVATION"
"75c22fcd-0033-4156-a0e5-7f89f39aa5db","SAOH17080194","Argyrodendron trifoliolatum",-28.7446570242561,153.449001,10,6,2017,"HUMAN_OBSERVATION"
"75d7ef17-ec77-4f91-a61c-8ec3da2bcbe1","SPJGI2745718","Argyrodendron trifoliolatum",-28.3385940235818,152.946988,100,11,1997,"HUMAN_OBSERVATION"
"763a8e15-23c6-47e0-aae6-5e2203c356f8","SPJGI3006342","Argyrodendron trifoliolatum",-30.1978690266421,153.018738,100,5,1990,"HUMAN_OBSERVATION"
"767529e0-bde0-4011-ae6a-9410870543ee","","Argyrodendron trifoliolatum",-26.694724,152.846484,2000,4,2004,"UNKNOWN"
"77ab28f8-c4f2-4ba9-974a-1d33262e5bfa","SJJSI0744277","Argyrodendron trifoliolatum",-28.6292100240646,153.3365,5,2,2016,"HUMAN_OBSERVATION"
"78cff4e5-c4a1-4ab1-a42a-bccf8243b765","SIXRI0948688","Argyrodendron trifoliolatum",-30.1999600266455,153.019636,10,6,2015,"HUMAN_OBSERVATION"
"78e37a25-06f6-418d-ad7e-004957871d47","SJJSI0390512","Argyrodendron trifoliolatum",-28.4792390238156,153.178824,10,7,2017,"HUMAN_OBSERVATION"
"7905d599-a841-4a5a-88da-3b446b182f88","SPJGI2865988","Argyrodendron trifoliolatum",-28.7979420243444,153.445415,100,12,1958,"HUMAN_OBSERVATION"
"79212386-b2f2-4e34-9e58-99cbf355aa00","SDMPI0505970","Argyrodendron trifoliolatum",-28.4844300238242,153.381542,500,4,2009,"HUMAN_OBSERVATION"
"7926610e-6dbf-49c3-9eda-4fb8494aed7e","SJJSI0744290","Argyrodendron trifoliolatum",-28.6366600240769,153.332,5,2,2016,"HUMAN_OBSERVATION"
"7944f3ff-fed9-4ff4-b48e-586c8f5d5584","SAOH1707283J","Argyrodendron trifoliolatum",-28.5418810239196,153.292131,10,6,2017,"HUMAN_OBSERVATION"
"7953dc78-0ed4-48f3-ac57-e51bc29018af","","Argyrodendron trifoliolatum",-26.784781,152.938563,200,1,2001,"UNKNOWN"
"796bde7c-99ad-4ada-9dfc-804f32b139ef","SJJSI0394924","Argyrodendron trifoliolatum",-28.3446520235918,153.290031,10,4,2017,"HUMAN_OBSERVATION"
"7a266596-fffe-401b-926f-0508db8e8f49","SIXRI0950624","Argyrodendron trifoliolatum",-30.0636910264242,153.10985,7,7,2015,"HUMAN_OBSERVATION"
"7a435705-645f-4534-a1e6-d6d8225cb4f8","SCOS18042007","Argyrodendron trifoliolatum",-28.8843780244875,153.401206,6,1,2018,"HUMAN_OBSERVATION"
"7b1e149b-b929-4204-b561-285b4e12f2b6","SPJGI3179883","Argyrodendron trifoliolatum",-28.2456940234272,153.51571,100,11,2006,"HUMAN_OBSERVATION"
"7b54f35b-27d1-442d-ada3-6bcf962727f8","SPJGI3551074","Argyrodendron trifoliolatum",-28.7833900243203,152.718512,100,3,1992,"HUMAN_OBSERVATION"
"7b65f401-de89-4978-8e65-b9682d5ac9ff","SPJGI5282278","Argyrodendron trifoliolatum",-28.5252060238919,153.106999,10,11,2017,"HUMAN_OBSERVATION"
"7b710096-eba7-4e51-9177-0223c6051c0a","SAOH1707311F","Argyrodendron trifoliolatum",-28.560767023951,153.316975,10,6,2017,"HUMAN_OBSERVATION"
"7bb7243b-e31e-4842-a148-ce87193e4553","SPJGI3569400","Argyrodendron trifoliolatum",-28.2399160234176,153.284432,10000,1,1970,"HUMAN_OBSERVATION"
"7c9bb3eb-f151-4d5c-843a-c9aad627ef5a","SPJGI3525723","Argyrodendron trifoliolatum",-28.2537620234406,153.441279,100,3,1992,"HUMAN_OBSERVATION"
"7d00272e-9e2b-4fb3-a15b-3616e8d107ee","89451890","Argyrodendron trifoliolatum",-30.384755,152.76304,28,7,2021,"HUMAN_OBSERVATION"
"7d5907e5-c6ce-4571-bf62-c14bef28acba","SPJGI3541875","Argyrodendron trifoliolatum",-28.2400060234177,153.284789,100,3,1992,"HUMAN_OBSERVATION"
"7dca1d90-7882-4bf4-b184-f04419ee370a","SPJGI5323147","Argyrodendron trifoliolatum",-28.5093100238655,152.769417,10,12,2017,"HUMAN_OBSERVATION"
"7dcf29b0-c615-498a-909b-6c37f55c0c7c","SAOH17062659","Argyrodendron trifoliolatum",-28.6964180241761,153.42479,5,5,2017,"HUMAN_OBSERVATION"
"7e92ac15-b318-4a73-be14-1f57f87834fb","SDNK1803170N","Argyrodendron trifoliolatum",-28.7490480242633,153.479511,59,1,2018,"HUMAN_OBSERVATION"
"7ee52271-fb12-4567-8938-cb03500e6e33","SAOH17062641","Argyrodendron trifoliolatum",-28.777773024311,153.330568,10,5,2017,"HUMAN_OBSERVATION"
"7ee68482-8325-45e6-a105-bad95d3e3867","SPJGI5092262","Argyrodendron trifoliolatum",-28.8135850243703,152.733373,100,1,1994,"HUMAN_OBSERVATION"
"7efe60b7-891e-4d5f-afec-237b00e7accd","SAOH1706265S","Argyrodendron trifoliolatum",-28.8663280244576,153.404794,5,5,2017,"HUMAN_OBSERVATION"
"7f7e9f0c-0ce1-4cf5-ace8-0b35f09bb246","SIXRI0948702","Argyrodendron trifoliolatum",-30.1980460266424,153.019542,8,6,2015,"HUMAN_OBSERVATION"
"8023dcd2-e848-433e-986c-aa2a142b9e6a","SPJGI3547665","Argyrodendron trifoliolatum",-28.5290130238982,153.216397,100,3,1992,"HUMAN_OBSERVATION"
"8079b75d-7edc-4574-a6a1-688d3f1528dd","SPJGI3542787","Argyrodendron trifoliolatum",-28.5191420238818,153.260496,100,3,1992,"HUMAN_OBSERVATION"
"80b359dc-4095-4379-87bb-4298c2ee52de","SPJGI2808044","Argyrodendron trifoliolatum",-28.5575180239456,153.343555,100,9,1992,"HUMAN_OBSERVATION"
"80c2ad59-2e65-4bf1-9b29-075f1a8f3143","SPJGI3182826","Argyrodendron trifoliolatum",-28.1816850233207,153.534657,100,11,2006,"HUMAN_OBSERVATION"
"80e81baa-e2ee-4aa2-90ff-8949c6b25d6c","SPJGI3568673","Argyrodendron trifoliolatum",-28.2507900234357,153.263563,10000,1,1970,"HUMAN_OBSERVATION"
"8281238f-d7a4-42c2-b927-a8c8c8e6589f","78057612","Argyrodendron trifoliolatum",-30.243213,153.097059,2,5,2021,"HUMAN_OBSERVATION"
"82bdec5e-aada-4ed0-a1f7-502e3c56f380","SCOS18040826","Argyrodendron trifoliolatum",-28.6926800241699,153.525482,6,2,2018,"HUMAN_OBSERVATION"
"82bedb48-b474-4fcc-bda6-00d2f7bd7180","SEMT18050210","Argyrodendron trifoliolatum",-28.5093100238655,152.769417,10,12,2017,"HUMAN_OBSERVATION"
"8337ff9b-6b47-4704-8aed-9c9e7aba4bd1","SAOH17080223","Argyrodendron trifoliolatum",-28.4792390238156,153.178824,10,7,2017,"HUMAN_OBSERVATION"
"83407c48-c595-4dae-b67b-3219a785a43b","SJJSI0393896","Argyrodendron trifoliolatum",-28.7970080243428,153.285451,10,5,2017,"HUMAN_OBSERVATION"
"8354b3ee-a724-4f59-9736-73301cfbfa5c","SEMT1808023E","Argyrodendron trifoliolatum",-28.504189023857,152.767661,10,4,2018,"HUMAN_OBSERVATION"
"83a7ab37-8754-4a24-93cd-53945970a608","SPJGI3572870","Argyrodendron trifoliolatum",-28.3682630236311,152.812261,10000,1,1970,"HUMAN_OBSERVATION"
"83cbb105-0b22-4285-afb8-3f1cac6c05bc","SDNK1803290P","Argyrodendron trifoliolatum",-28.7259740242251,153.487874,9,2,2018,"HUMAN_OBSERVATION"
"843ef862-ef45-4370-8f61-e4a513badc4d","SDNK18031526","Argyrodendron trifoliolatum",-28.7031780241873,153.404618,4,1,2018,"HUMAN_OBSERVATION"
"848ef062-1e3c-4664-923e-4842f7cbe16d","36991282","Argyrodendron trifoliolatum",-26.773063,153.037361,5,12,2019,"HUMAN_OBSERVATION"
"850298cd-2be2-4e49-877b-4ea98a9e65ce","SAOH1605210M","Argyrodendron trifoliolatum",-30.3818700269399,152.76144,20,8,2015,"HUMAN_OBSERVATION"
"854b8c46-b479-4ec2-8241-b0672a7ccc96","SJJSI1186436","Argyrodendron trifoliolatum",-30.2647510267505,153.075617,20,12,2018,"HUMAN_OBSERVATION"
"8550e746-68f5-4def-ac96-181bc0cf413a","SIXRI0949617","Argyrodendron trifoliolatum",-30.1134510265051,152.723619,5,6,2015,"HUMAN_OBSERVATION"
"85750785-59cb-4008-ac81-0f4e3c4c9b46","SPJGI3013557","Argyrodendron trifoliolatum",-28.495123023842,152.83942,100,11,1992,"HUMAN_OBSERVATION"
"87807770-a5ca-40dc-815f-b4034bfb5d30","SEMT18080231","Argyrodendron trifoliolatum",-28.504189023857,152.767661,10,4,2018,"HUMAN_OBSERVATION"
"87b90e31-4fc6-4e95-87f2-e4669fe12424","","Argyrodendron trifoliolatum",-27.8042,153.2106,2000,10,1985,"UNKNOWN"
"88305ed6-49b8-4921-9382-00819da4fb94","SPJGI2836457","Argyrodendron trifoliolatum",-30.4145530269927,152.698616,100,2,1998,"HUMAN_OBSERVATION"
"884eec71-45ac-4572-90c5-7c5d47d37404","SPJGI4377401","Argyrodendron trifoliolatum",-30.4483190270472,152.896293,10,3,2011,"HUMAN_OBSERVATION"
"88a67d21-c4d3-4c3d-9a1a-e9661f3454f4","","Argyrodendron trifoliolatum",-27.99839,153.001073,100,7,1987,"UNKNOWN"
"890a1b8f-681a-4029-b0d3-5d67308484e0","SPJGI3545076","Argyrodendron trifoliolatum",-28.8362190244078,153.437911,100,3,1992,"HUMAN_OBSERVATION"
"89f36cd7-9d2b-4c36-b0f8-6bc0f13c80ba","","Argyrodendron trifoliolatum",-27.278611,152.661667,600,6,2005,"UNKNOWN"
"8a0c210e-8493-479c-a914-f03311188532","SPJGI2966246","Argyrodendron trifoliolatum",-28.3726910236385,152.758162,100,1,1994,"HUMAN_OBSERVATION"
"8a294624-ab50-472f-9562-3369946ccfe7","SJJSI0744276","Argyrodendron trifoliolatum",-28.6298300240656,153.3369,5,2,2016,"HUMAN_OBSERVATION"
"8afa21de-8b12-4463-b975-06279347d6f2","SAOH17062646","Argyrodendron trifoliolatum",-28.777773024311,153.330568,10,5,2017,"HUMAN_OBSERVATION"
"8afb2f2f-d3fd-4b1b-950e-5861069f7f8f","SPJGI3546249","Argyrodendron trifoliolatum",-30.1986270266434,153.019185,100,1,1985,"HUMAN_OBSERVATION"
"8b358649-8282-430b-9742-642c085141fe","SPJGI3182348","Argyrodendron trifoliolatum",-28.2348650234092,153.528949,100,5,2006,"HUMAN_OBSERVATION"
"8b8e585a-71bc-4402-858b-10367730d66e","SPJGI3543230","Argyrodendron trifoliolatum",-28.5413790239188,153.293568,100,3,1992,"HUMAN_OBSERVATION"
"8bd6fb24-3c6b-4a43-953d-959bcfcdaa25","SPJGI5296335","Argyrodendron trifoliolatum",-28.7479920242616,153.487085,5,1,2018,"HUMAN_OBSERVATION"
"8c243f2a-8724-4d18-9cb1-67be9384281f","SJJSI0394779","Argyrodendron trifoliolatum",-28.252184023438,153.262915,10,7,2017,"HUMAN_OBSERVATION"
"8c8625cd-957e-427a-ac70-42733238994e","SPJGI5323275","Argyrodendron trifoliolatum",-28.7980640243446,152.739683,10,12,2017,"HUMAN_OBSERVATION"
"8ceb0a77-bdba-4dff-8690-28fdbd09aa30","SPJGI4436961","Argyrodendron trifoliolatum",-30.290402026792,152.995893,100,11,2010,"HUMAN_OBSERVATION"
"8cf2b355-8975-47f6-908f-2262df617809","","Argyrodendron trifoliolatum",-26.64123,152.608173,50,11,2009,"UNKNOWN"
"8d099ab1-3ed9-4325-8b3f-d4a25433656d","SAOH18071156","Argyrodendron trifoliolatum",-28.6046830240239,152.712249,10,6,2018,"HUMAN_OBSERVATION"
"8d4ab3ad-ae75-4900-90de-6c1cabbaa810","SJJSI0390299","Argyrodendron trifoliolatum",-28.4624700237877,153.176773,10,6,2017,"HUMAN_OBSERVATION"
"8d93ffc8-8729-41a4-a7e2-1cb421d843e9","SPJGI5323215","Argyrodendron trifoliolatum",-28.763921024288,152.751087,20,12,2017,"HUMAN_OBSERVATION"
"8e0431d3-8b7b-4209-b4da-f5940748b742","SPJGI2976209","Argyrodendron trifoliolatum",-28.3882220236643,152.910216,100,9,1994,"HUMAN_OBSERVATION"
"8e0ab8ee-06c5-44eb-a08b-b9da94f1c27b","82801945","Argyrodendron trifoliolatum",-27.5328,152.924683,5,6,2021,"HUMAN_OBSERVATION"
"8e0cc7e5-188f-42cd-ba3e-d6984e83eb5c","","Argyrodendron trifoliolatum",-28.840524,153.288128,NA,5,2021,"HUMAN_OBSERVATION"
"8fa9d254-f679-433c-ac97-197f970e9584","SJJSI0744284","Argyrodendron trifoliolatum",-28.6400500240826,153.3337,5,2,2016,"HUMAN_OBSERVATION"
"8fbc4390-28e6-4172-a273-a2198b1aba92","47820515","Argyrodendron trifoliolatum",-25.71241,152.483088,120,5,2020,"HUMAN_OBSERVATION"
"8fd80203-a0e5-4f0a-8040-52583a11d30a","SPJGI2755692","Argyrodendron trifoliolatum",-28.6663650241262,153.467741,100,11,1995,"HUMAN_OBSERVATION"
"8fd9cb0b-e246-4422-aacd-2a41ba68f3cf","SEMT18080240","Argyrodendron trifoliolatum",-28.5052740238588,152.763816,10,4,2018,"HUMAN_OBSERVATION"
"9053f31c-28f0-42c2-80d5-0e5533300707","SEMT1805021N","Argyrodendron trifoliolatum",-28.7770400243097,152.734172,10,12,2017,"HUMAN_OBSERVATION"
"91452381-e13f-48d8-bfdc-49218ed2b25a","SPJGI2963352","Argyrodendron trifoliolatum",-28.3800220236506,152.830612,100,10,1994,"HUMAN_OBSERVATION"
"917ffbbe-ef73-43bb-8e78-a6e4ccafbdfc","SAOH1906192U","Argyrodendron trifoliolatum",-28.4137290237067,153.030252,10,5,2019,"HUMAN_OBSERVATION"
"91958732-84a4-41d2-8293-6ccbea2ceb34","SJJSI0744275","Argyrodendron trifoliolatum",-28.6374700240783,153.328,5,6,2015,"HUMAN_OBSERVATION"
"9220afb5-eda7-4d89-9337-4bf0af385f24","SJJSI0391537","Argyrodendron trifoliolatum",-28.6944840241729,153.423749,10,5,2017,"HUMAN_OBSERVATION"
"924358a3-ba1d-4f35-befa-1ce10e1069c2","SJJSI0619711","Argyrodendron trifoliolatum",-28.695797024175,153.478439,100,1,2017,"HUMAN_OBSERVATION"
"93fe910d-731b-4f9c-b517-c94258c35b35","SIXRI1510397","Argyrodendron trifoliolatum",-28.7163540242091,153.123525,6,1,2016,"HUMAN_OBSERVATION"
"940eced6-2dbf-4557-a4af-60e97c106407","SPJGI5299147","Argyrodendron trifoliolatum",-28.5664760239604,153.385097,8,2,2018,"HUMAN_OBSERVATION"
"94413893-4deb-4571-a01a-ba499d1c3749","","Argyrodendron trifoliolatum",-26.324779,152.646798,200,7,2015,"UNKNOWN"
"94470e7a-57bd-42bc-9fb4-7f8d18552a94","SPJGI3947868","Argyrodendron trifoliolatum",-28.4225450237213,153.045989,100,8,1994,"HUMAN_OBSERVATION"
"948334f6-3b12-4eb2-8468-cffba8d294be","SPJGI5359216","Argyrodendron trifoliolatum",-28.504189023857,152.767661,10,4,2018,"HUMAN_OBSERVATION"
"95e81bf0-2953-48b1-bc26-a2cc868132bb","SPJGI3551641","Argyrodendron trifoliolatum",-28.2507590234356,153.241237,100,3,1992,"HUMAN_OBSERVATION"
"95fe0a65-e93e-4a74-bc5d-a544f256ea6f","SPJGI6570588","Argyrodendron trifoliolatum",-30.4214060270038,153.000989,10,10,2009,"HUMAN_OBSERVATION"
"96fe8399-3fa8-4820-aa41-f5a1f96714bd","SPJGI5298449","Argyrodendron trifoliolatum",-28.768767024296,153.523927,6,2,2018,"HUMAN_OBSERVATION"
"98680718-476c-4760-99ad-fd1bf98a94fe","SAOH17072715","Argyrodendron trifoliolatum",-28.7970080243428,153.285451,10,5,2017,"HUMAN_OBSERVATION"
"98db5fd3-7aa8-452d-811d-ec4da7bc8c83","SPJGI3835363","Argyrodendron trifoliolatum",-30.4477970270463,152.894842,100,1,1970,"HUMAN_OBSERVATION"
"997be4ee-f5f3-45c4-bfab-73ce43139148","SAOH17080141","Argyrodendron trifoliolatum",-28.9030520245184,153.410479,10,6,2017,"HUMAN_OBSERVATION"
"99b1778b-588c-46ca-81ec-6e77f48a82a9","","Argyrodendron trifoliolatum",-25.664244,152.67103,30,12,2000,"UNKNOWN"
"9a165ea5-f501-48b3-a4dd-951a335f2477","SPJGI3975238","Argyrodendron trifoliolatum",-30.4052520269777,152.998272,100,6,2009,"HUMAN_OBSERVATION"
"9ae41e8d-6171-4c93-acc1-455118f3ce87","SPJGI5297857","Argyrodendron trifoliolatum",-28.6082220240298,153.430541,3,2,2018,"HUMAN_OBSERVATION"
"9b32a1b2-0cbc-47c6-8c0f-1577d6be4e20","SAOH1605201A","Argyrodendron trifoliolatum",-30.2453620267191,152.990677,7,12,2015,"HUMAN_OBSERVATION"
"9b5244af-1d2a-4326-bc15-22f9b150c354","SPJGI5295490","Argyrodendron trifoliolatum",-28.688561024163,153.440389,3,1,2018,"HUMAN_OBSERVATION"
"9ba4b13b-4e2c-4a8e-bea8-8d72a6abf4a4","SEMT1808023P","Argyrodendron trifoliolatum",-28.5040660238568,152.764677,10,4,2018,"HUMAN_OBSERVATION"
"9bd049cc-c81e-4d36-b85b-5b7c444a123c","SAOH1807114Q","Argyrodendron trifoliolatum",-28.6036890240222,152.711566,10,6,2018,"HUMAN_OBSERVATION"
"9bf5d3d3-a3c1-4938-91ed-8ed539e3fab6","SJJSI0393379","Argyrodendron trifoliolatum",-28.8157280243739,153.401304,10,5,2017,"HUMAN_OBSERVATION"
"9bf71eb1-60da-4e8d-832d-1f33944ac523","","Argyrodendron trifoliolatum",-26.671216,152.628582,50,11,2008,"UNKNOWN"
"9c2447e4-6713-44ff-b2b9-36022768ed0d","SCOS1804050L","Argyrodendron trifoliolatum",-28.7479030242614,153.413301,9,2,2018,"HUMAN_OBSERVATION"
"9c2bc31a-ddf4-405c-8ee6-abd3072bb48a","SPJGI5299548","Argyrodendron trifoliolatum",-28.6472520240945,153.407207,4,3,2018,"HUMAN_OBSERVATION"
"9c2ef8f6-ad97-45d7-9e00-da37ee150029","SEMT18080245","Argyrodendron trifoliolatum",-28.5052740238588,152.763816,10,4,2018,"HUMAN_OBSERVATION"
"9c985997-b60b-430f-80b6-ef6a2f6250ba","SAOH1708022T","Argyrodendron trifoliolatum",-28.2516560234371,153.262536,10,7,2017,"HUMAN_OBSERVATION"
"9d0db8f2-a7f3-4bcf-8d31-0cee0994b3d0","SPJGI2912245","Argyrodendron trifoliolatum",-28.6126910240372,152.704423,100,11,1993,"HUMAN_OBSERVATION"
"9d2f61f7-c54b-4f64-adaa-837319bfce26","SAOH1706263U","Argyrodendron trifoliolatum",-28.7792540243134,153.331162,10,5,2017,"HUMAN_OBSERVATION"
"9d37419c-5047-4932-b904-c1d4a9317a8a","","Argyrodendron trifoliolatum",-26.289832,152.886545,800,1,1993,"UNKNOWN"
"9d5eab7e-3e71-483c-be0a-c8e752509696","SPJGI2744665","Argyrodendron trifoliolatum",-28.3833910236562,152.692814,100,10,1997,"HUMAN_OBSERVATION"
"9d809466-4b88-4f8f-9b70-58e4c674f0fd","","Argyrodendron trifoliolatum",-26.641778,152.630576,10,2,2010,"UNKNOWN"
"9dae707c-32f4-4046-87a8-bd5cda65e75f","SCOS1804081T","Argyrodendron trifoliolatum",-28.6928690241702,153.525729,9,2,2018,"HUMAN_OBSERVATION"
"9df9760f-4bc3-4b37-a355-6a063bff182d","SPJGI4346494","Argyrodendron trifoliolatum",-28.3229420235557,153.478198,100,10,2005,"HUMAN_OBSERVATION"
"9e191bfc-1b83-40f6-bda1-9a911df71d1f","SPJGI5355626","Argyrodendron trifoliolatum",-28.6100560240328,152.713349,10,6,2018,"HUMAN_OBSERVATION"
"9e3c5d11-578c-40b6-b70c-afaa4d0c1436","SDNK18031705","Argyrodendron trifoliolatum",-28.7495210242641,153.480957,4,1,2018,"HUMAN_OBSERVATION"
"9e8ffdff-f1f1-458f-a9f7-c87571b4c246","SAOH16052017","Argyrodendron trifoliolatum",-30.2453620267191,152.990677,7,12,2015,"HUMAN_OBSERVATION"
"9f5f6696-d552-40ca-ad98-17d497a8a548","SAOH1706263X","Argyrodendron trifoliolatum",-28.7792540243134,153.331162,10,5,2017,"HUMAN_OBSERVATION"
"9f644a15-0863-4b21-8db9-0365034d61c8","SAOH1706265D","Argyrodendron trifoliolatum",-28.6973170241776,153.423196,10,5,2017,"HUMAN_OBSERVATION"
"9f673602-1bce-4211-b22f-6609e9344068","SAOH18071150","Argyrodendron trifoliolatum",-28.6046830240239,152.712249,10,6,2018,"HUMAN_OBSERVATION"
"9fb00a6e-fd88-41d2-ba88-1df7774e1229","SJJSI0389936","Argyrodendron trifoliolatum",-28.2465130234286,153.296448,10,6,2017,"HUMAN_OBSERVATION"
